name,url,country,province,thumbnail,average_tuition,average_tuition_currency,logo,type,Number of Students,International Students,University Type,Number of Academician,Erasmus,Scholarship Ratio,Urap Standings,Placement Rate,Technology Office,Student/Academician,Entrepreneurship Index Score,Library Area,Ar-Ge Expense,programs,features,address
Pozna School of Social Sciences,https://univerlist.com/poznan-school-of-social-sciences/,Poland,Poznan,,,USD,https://univerlist.com/media/cache/bd/6a/bd6a1e2539d4f3672f18a93072b7afd4.webp,Private,,,Private,,No,None,,-,No,,,,,[],[],Pozna School of Social Sciences
Academy of Merchants University of Commerce and Services In Poznan,https://univerlist.com/academy-of-merchants-university-of-commerce-and-services-in-poznan/,Poland,Poznan,,,USD,https://univerlist.com/media/cache/81/76/81760add88f02968b5fb7cbedb5031db.webp,Private,,,Private,,No,None,,-,No,,,,,[],[],Academy of Merchants University of Commerce and Services In Poznan
Humanistic Economic Higher School In Zamo,https://univerlist.com/humanistic-economic-higher-school-in-zamosc/,Poland,,,,USD,https://univerlist.com/media/cache/01/85/0185a667fdf55cd763b29ca21aa1c062.webp,,,,None,,No,None,,-,No,,,,,[],[],Humanistic Economic Higher School In Zamo
School of Management and Banking In Poznan,https://univerlist.com/school-of-management-and-banking-in-poznan/,Poland,Poznan,,,USD,https://univerlist.com/media/cache/de/7d/de7dfb37cba60775e01d1adf1eb3a45a.webp,Private,,,Private,,No,None,,-,No,,,,,[],[],School of Management and Banking In Poznan
Nakhchivan State University,https://univerlist.com/nakhchivan-state-university/,Azerbaijan,Baku,https://univerlist.com/media/cache/c8/9e/c89e688f8255ba53ba511e3b2c3a5d29.webp,"86,542",AZN,https://univerlist.com/media/cache/19/bc/19bc304811a4619d28a3b27511d4da75.webp,Private,,,Private,,Yes,None,,-,No,,,,,[],"[""Health Center"", ""Dormitory"", ""Sport Center"", ""Stadium"", ""Botanical Garden"", ""International Service""]","Nakhchivan State University"
Panteion University of Social and Political Sciences,https://univerlist.com/panteion-university-of-social-and-political-sciences/,Greece,Athens,https://univerlist.com/media/cache/b5/26/b526ef0b58ecdff4abea03d1c5d77905.webp,"59,450",USD,https://univerlist.com/media/cache/44/1a/441afdf13468989faab37adc30980b9c.webp,Public,,,Public,,Yes,Public University,,-,No,,,,,[],"[""Health Center"", ""Gym"", ""Cafeteria"", ""Virtual Library"", ""Career Office"", ""Dining Hall"", ""Language Centre"", ""Alumni Clubs"", ""Library""]","Panteion University of Social and Political Sciences"
Jan Amos Komeski State School of Higher Vocational Education In Leszno,https://univerlist.com/jan-amos-komenski-state-school-of-higher-vocational-education-in-leszno/,Poland,,,,USD,https://univerlist.com/media/cache/f0/db/f0db046fa7e362c7a7f89e6662b838ba.webp,,,,None,,No,None,,-,No,,,,,[],[],Jan Amos Komeski State School of Higher Vocational Education In Leszno
Occidental College,https://univerlist.com/occidental-college/,United States of America,California,https://univerlist.com/media/cache/bf/e6/bfe66cf62ce5181f987c86448f607913.webp,"1,694,375",USD,https://univerlist.com/media/cache/29/be/29bedadbbbede41d83deed0b66859b14.webp,Private,,,Private,,No,None,,-,No,,,,,[],"[""Fitness Center"", ""Music Studio"", ""Swimming Pool"", ""Dormitory"", ""Museum"", ""Cafeteria"", ""Career Office"", ""Research Laboratory"", ""Academic Counseling"", ""Alumni Clubs"", ""Student Clubs"", ""Sports"", ""International Service""]","1600 Campus Rd Los Angeles CA 90041 USA"
Next Education Copenhagen,https://univerlist.com/next-education-copenhagen/,Denmark,Copenhagen,,,USD,https://univerlist.com/media/cache/2f/04/2f041eeb18a15d879d5f7c99e372b783.webp,Private,,,Private,,Yes,None,,-,No,,,,,[],[],Next Education Copenhagen
Technical University of Lodz,https://univerlist.com/technical-university-of-lodz/,Poland,Lodz,,,USD,https://univerlist.com/media/cache/1b/da/1bda3f35c0c066771e141df60decaaaa.webp,Public,,,Public,,No,Public University,,-,No,,,,,[],[],Technical University of Lodz
Gdask College of Administration,https://univerlist.com/gdansk-college-of-administration/,Poland,Gdansk,,,USD,https://univerlist.com/media/cache/af/89/af8986adb1ad1aafcb553e68bf5dc083.webp,Private,,,Private,,No,None,,-,No,,,,,[],[],Gdask College of Administration
College of Foreign Languages Them Samuela Bogumia Lindego,https://univerlist.com/college-of-foreign-languages-them-samuela-bogumia-lindego/,Poland,Poznan,,,USD,https://univerlist.com/media/cache/a0/8f/a08f1ba6eddf940ca61f2cf4b31d014e.webp,Private,,,Private,,No,None,,-,No,,,,,[],[],College of Foreign Languages Them Samuela Bogumia Lindego
University of Portland,https://univerlist.com/university-of-portland/,United States of America,Portland,https://univerlist.com/media/cache/d5/fe/d5fec5bfd18cca2a353580d0fbdc0cb2.webp,"3,657,199",USD,https://univerlist.com/media/cache/62/10/62105540181b85ccb0105d313671799e.webp,Private,,,Private,,Yes,None,,-,No,,,,,[],"[""Fitness Center"", ""Car Park"", ""Security"", ""Health Center"", ""Student House"", ""Cafeteria"", ""Bikes on Campus"", ""Sport Center"", ""Dining Hall"", ""Computer Room"", ""Student Clubs"", ""Sports"", ""International Service""]","5000 N Willamette Blvd Portland OR 97203 United States"
Agricultural University of Cracow,https://univerlist.com/agricultural-university-of-cracow/,Poland,Krakow,https://univerlist.com/media/cache/0c/1b/0c1b70b95a6d6ff6158dd7611efa92ef.webp,,USD,https://univerlist.com/media/cache/71/bc/71bc3bebf1bf1ead392348a252ad62ea.webp,Public,,,Public,,No,Public University,,-,No,,,,,[],[],Agricultural University of Cracow
Zealand Academy of Technologies and Business,https://univerlist.com/zealand-academy-of-technologies-and-business/,Denmark,Koge,,,USD,https://univerlist.com/media/cache/b5/69/b5695915c7ca85154147995e2d7733a1.webp,Public,,,Public,,Yes,Public University,,-,No,,,,,[],[],Zealand Academy of Technologies and Business
Tischner European University In Cracow,https://univerlist.com/tischner-european-university-in-cracow/,Poland,Krakow,,,USD,https://univerlist.com/media/cache/2f/a8/2fa83a3a84ddbc2ae0dc6c4f25fb24d8.webp,Private,,,Private,,No,None,,-,No,,,,,[],[],Tischner European University In Cracow
Poznan University of Economics and Business,https://univerlist.com/poznan-university-of-economics-and-business/,Poland,Poznan,,,USD,https://univerlist.com/media/cache/88/2b/882b6d98526c0231251c214db4506fcd.webp,Public,10.159,,Public,,Yes,Public University,,-,No,,,,,[],"[""Library""]","Poznań University of Economics and BusinessAl. Niepodległości 1061-875 Poznań"
State Higher Vocational School In Walcz,https://univerlist.com/state-higher-vocational-school-in-walcz/,Poland,,,,USD,https://univerlist.com/media/cache/91/0d/910d254b7251e6a7fb239eb607962cac.webp,,,,None,,No,None,,-,No,,,,,[],[],State Higher Vocational School In Walcz
Poznan School of Logistics,https://univerlist.com/poznan-school-of-logistics/,Poland,Poznan,,,USD,https://univerlist.com/media/cache/42/22/42222616c71b469caf9c5b177db99545.webp,Public,,,Public,,No,Public University,,-,No,,,,,[],[],Poznan School of Logistics
Jan Kochanowski University,https://univerlist.com/jan-kochanowski-university/,Poland,Kielce,,,USD,https://univerlist.com/media/cache/40/2d/402dffc4b7baabd213754f2a475c5aa2.webp,Public,,,Public,,No,Public University,,-,No,,,,,[],[],Jan Kochanowski University
Warsaw College of Promotion,https://univerlist.com/warsaw-college-of-promotion/,Poland,Warsaw,,,USD,https://univerlist.com/media/cache/ce/36/ce363437032b68476e46c623e114d969.webp,Private,,,Private,,No,None,,-,No,,,,,[],[],Warsaw College of Promotion
Cracow Higher School of the Health Promotion,https://univerlist.com/cracow-higher-school-of-the-health-promotion/,Poland,Krakow,,,USD,https://univerlist.com/media/cache/d9/6e/d96e0b890d262e3a67be25050d05e42d.webp,Private,,,Private,,No,None,,-,No,,,,,[],[],Cracow Higher School of the Health Promotion
Herning Business College,https://univerlist.com/herning-business-college/,Denmark,,,,USD,https://univerlist.com/media/cache/7a/af/7aafaa8f7e5493f447447a91b03aa043.webp,,,,None,,No,None,,-,No,,,,,[],[],Herning Business College
Wrocaw University of Technology,https://univerlist.com/wrocaw-university-of-technology/,Poland,Wroclaw,,,USD,https://univerlist.com/media/cache/0d/99/0d992857c9c9e543229a51a0d4b1d595.webp,Public,,,Public,,No,Public University,,-,No,,,,,[],[],Wrocaw University of Technology
Pitzer College,https://univerlist.com/pitzer-college/,United States of America,California,https://univerlist.com/media/cache/f2/99/f2991522a1777aa7e1be800917735315.webp,"4,105,840",USD,https://univerlist.com/media/cache/96/b4/96b489ef8232624ffb3b971b269175e4.webp,Private,,,Private,,No,None,,%15.9,Yes,,,,,[],"[""Print Centre"", ""Fitness Center"", ""Car Park"", ""In-campus Transportation"", ""Health Center"", ""Conference Hall"", ""Student House"", ""Dormitory"", ""Dance Hall"", ""Cafeteria"", ""Career Office"", ""Theatre"", ""Stadium"", ""Wifi"", ""Alumni Clubs"", ""Botanical Garden"", ""International Service""]","Pitzer Hall 1050 N Mills Ave Claremont CA 91711 USA"
The University of Law,https://univerlist.com/the-university-of-law/,United Kingdom,Guildford,https://univerlist.com/media/cache/5f/5d/5f5ddfc151ead372f374f44ab5ed1d1a.webp,"1,053,386",USD,https://univerlist.com/media/cache/4d/9c/4d9c8befa0bb92d89945283f140c97c0.webp,Private,16.000,2.0,Private,,Yes,None,,-,No,,,,,"[{'program_name': 'Business', 'language': 'English', 'year': '-', 'tuition': '-'}, {'program_name': 'Business(with Foundation)', 'language': 'English', 'year': '-', 'tuition': '-'}, {'program_name': 'Law', 'language': 'English', 'year': '-', 'tuition': '-'}, {'program_name': 'Law(accelerated)', 'language': 'English', 'year': '-', 'tuition': '-'}, {'program_name': 'Law(senior Status)', 'language': 'English', 'year': '-', 'tuition': '-'}, {'program_name': 'Law(with Foundation)', 'language': 'English', 'year': '-', 'tuition': '-'}, {'program_name': 'Law Jurisprudence', 'language': 'English', 'year': '3', 'tuition': '-'}]","[""Car Park"", ""Security"", ""Swimming Pool"", ""Health Center"", ""Refectory"", ""Conference Hall"", ""Dormitory"", ""Gym"", ""Cafeteria"", ""Library""]","Braboeuf Manor Portsmouth Road Guildford GU3 1HA UK"
University of Thessaly,https://univerlist.com/university-of-thessaly/,Greece,Volos,https://univerlist.com/media/cache/cf/5c/cf5c031c3fd5d32fdb59c0f9fc44b146.webp,"58,935",USD,https://univerlist.com/media/cache/9a/2e/9a2e5ee2380769d907840dcd33c365d0.webp,Public,,,Public,,Yes,Public University,,-,No,,,,,[],"[""Print Centre"", ""Fitness Center"", ""Music Studio"", ""Swimming Pool"", ""Health Center"", ""Conference Hall"", ""Student House"", ""Museum"", ""Cafeteria"", ""Career Office"", ""Table Tennis"", ""Theatre"", ""Alumni Clubs"", ""Student Clubs"", ""International Service""]","University of Thessaly"
Aarhus Educational Centre For Agriculture,https://univerlist.com/aarhus-educational-centre-for-agriculture/,Denmark,Aarhus,,,USD,https://univerlist.com/media/cache/6a/fc/6afc4b6103e9196cbeaf1ad364ae87f9.webp,,,,None,,No,None,,-,No,,,,,[],[],Aarhus Educational Centre For Agriculture
International University of Sarajevo,https://univerlist.com/international-university-of-sarajevo/,Bosnia and Herzegovina,Sarajevo,https://univerlist.com/media/cache/20/9f/209f93cad53947d072e6a6e50a0c210c.webp,,,https://univerlist.com/media/cache/39/2d/392d85e83cc71b78ceb2a2dbe87b1080.webp,Private,200,,Private,,Yes,None,,%61.03,No,,,,,"[{'program_name': 'Architecture', 'language': 'English', 'year': '4', 'tuition': '-'}, {'program_name': 'Business Administration(50%Discount)', 'language': 'English', 'year': '4', 'tuition': '-'}, {'program_name': 'Economics(50%Discount)', 'language': 'English', 'year': '4', 'tuition': '-'}, {'program_name': 'English Language and Literature(50%Discount)', 'language': 'English', 'year': '4', 'tuition': '-'}, {'program_name': 'English Teacher Education', 'language': 'English', 'year': '5', 'tuition': '-'}, {'program_name': 'International Trade and Finance(50%Discount)', 'language': 'English', 'year': '4', 'tuition': '-'}, {'program_name': 'Psychology(50%Discount)', 'language': 'English', 'year': '4', 'tuition': '-'}, {'program_name': 'Visual Arts and Communication Design', 'language': 'English', 'year': '4', 'tuition': '-'}]","[""Refectory"", ""Dormitory"", ""Library""]","International University of Sarajevo"
Higher Seminarium Franciszkanow Lodz,https://univerlist.com/higher-seminarium-franciszkanow-lodz/,Poland,Lodz,,,USD,https://univerlist.com/media/cache/12/f9/12f93239bdbb5ffb7cfcd7ad19f341a9.webp,Other,,,Other,,No,None,,-,No,,,,,[],[],Higher Seminarium Franciszkanow Lodz
Montclair State University,https://univerlist.com/montclair-state-university/,United States of America,New Jersey,https://univerlist.com/media/cache/cc/01/cc0108c193e1c8bb820aaa2a9711ef72.webp,"1,393,808",USD,https://univerlist.com/media/cache/74/27/7427de7e3effb4e2c72d3e554ae2b407.webp,Public,,,Public,,Yes,Public University,,%76.0,No,,,,,[],"[""Athletics Field"", ""Swimming Pool"", ""Health Center"", ""Conference Hall"", ""Student House"", ""Gym"", ""Research Laboratory"", ""Sport Center"", ""Student Central"", ""Online Lecture"", ""Dining Hall"", ""Wifi""]","1 Normal Ave Montclair NJ 07043 United States"
State Higher Vocational School In Przemysl,https://univerlist.com/state-higher-vocational-school-in-przemysl/,Poland,,,,USD,https://univerlist.com/media/cache/55/c0/55c003d9413d504dbf153e6a02748329.webp,,,,None,,No,None,,-,No,,,,,[],[],State Higher Vocational School In Przemysl
University of York,https://univerlist.com/university-of-york/,United Kingdom,York,https://univerlist.com/media/cache/c9/e1/c9e179b215705061c2e81e0b2a7b6e83.webp,"1,335,094",USD,https://univerlist.com/media/cache/5d/ea/5dea46ab94607ad66bc0cfca46ec6cbb.webp,Private,16.060,4.039,Private,,Yes,None,,-,No,,,,,"[{'program_name': 'Accounting', 'language': 'English', 'year': '3', 'tuition': '-'}, {'program_name': 'Accounting,Business Finance and Management', 'language': 'English', 'year': '-', 'tuition': '-'}, {'program_name': 'Archeology', 'language': 'English', 'year': '3', 'tuition': '-'}, {'program_name': 'Arts', 'language': 'English', 'year': '3', 'tuition': '-'}, {'program_name': 'Biological', 'language': 'English', 'year': '3', 'tuition': '-'}, {'program_name': 'Biomedicine', 'language': 'English', 'year': '3', 'tuition': '-'}, {'program_name': 'Business', 'language': 'English', 'year': '3', 'tuition': '-'}, {'program_name': 'Business and Management', 'language': 'English', 'year': '-', 'tuition': '-'}]","[""In-campus Transportation"", ""Music Studio"", ""Health Center"", ""Radio Studio"", ""Gym"", ""Museum"", ""Film Studio"", ""Dance Hall"", ""Library""]","University of YorkYorkYO10 5DDUnited Kingdom"
Redeemer University,https://univerlist.com/redeemer-university/,Canada,,https://univerlist.com/media/cache/7c/11/7c114692558b65cf598ec77be17675c9.webp,"954,321",CAD,https://univerlist.com/media/cache/0d/39/0d39ef793308d860dc899997b3d1f368.webp,Private,,,Private,,Yes,None,,-,No,,,,,[],"[""Athletics Field"", ""Security"", ""Student House"", ""Gym"", ""Cafeteria"", ""Sport Center"", ""Prayer Room"", ""Dining Hall"", ""Library""]","777 Garner Rd E Ancaster ON L9K 1J4 Canada"
University of Business and Enterprise In Ostrowiec Witokrzyski,https://univerlist.com/university-of-business-and-enterprise-in-ostrowiec-swietokrzyski/,Poland,,,,USD,https://univerlist.com/media/cache/ca/2b/ca2b1c46f44260ce2b46ab7deca01eba.webp,,,,None,,No,None,,-,No,,,,,[],[],University of Business and Enterprise In Ostrowiec Witokrzyski
Pawel Wlodkowic University College of Plock,https://univerlist.com/pawel-wlodkowic-university-college-of-plock/,Poland,Plock,,,USD,https://univerlist.com/media/cache/d8/79/d879f21909d27f6e3e4b1372d54b205f.webp,Private,,,Private,,No,None,,-,No,,,,,[],[],Pawel Wlodkowic University College of Plock
German Institute of Science and Technology,https://univerlist.com/german-institute-of-science-and-technology/,Singapore,Singapore,https://univerlist.com/media/cache/f7/3a/f73a8f23a9994a25c6616ff84c61a761.webp,"1,491,050",USD,https://univerlist.com/media/cache/9e/f1/9ef108cadde98bf432982691988acd6f.webp,Private,,,Private,,Yes,None,,-,Yes,,,,,[],"[""Fitness Center"", ""Music Studio"", ""Health Center"", ""Gym"", ""Cafeteria"", ""Career Office""]","German Institute of Science and Technology"
Azerbaycan Tip Üniversitesi,https://univerlist.com/azerbaycan-tip-universitesi/,Azerbaijan,Baku,https://univerlist.com/media/cache/eb/d1/ebd18b3acbbdacf6b346b88d7ce968f3.webp,,,https://univerlist.com/media/cache/47/e0/47e0132413c460ce2e33c657f18c56e7.webp,Public,,,Public,,No,Public University,,%100.0,No,,,,,[],[],1
Swietokrzyska University In Kielce,https://univerlist.com/swietokrzyska-university-in-kielce/,Poland,Kielce,,,USD,https://univerlist.com/media/cache/1b/6e/1b6e76f7ec7bb65d37ceaf87548ac457.webp,Public,,,Public,,No,Public University,,-,No,,,,,[],[],Swietokrzyska University In Kielce
State Higher Vocational School In Legnica,https://univerlist.com/state-higher-vocational-school-in-legnica/,Poland,Legnica,,,USD,https://univerlist.com/media/cache/96/44/96448544f59638ac8edb0e268c0cffbf.webp,Public,,,Public,,No,Public University,,-,No,,,,,[],[],State Higher Vocational School In Legnica
Azerbaijan University of Languages,https://univerlist.com/azerbaijan-university-of-languages/,Azerbaijan,Baku,https://univerlist.com/media/cache/24/f9/24f9b8eae312e0f6acbdd8e858a500d9.webp,"162,071",USD,https://univerlist.com/media/cache/21/77/217775104f499f5aebd1f1924ab54f37.webp,Public,,,Public,,Yes,Public University,,%13.04,No,,,,,[],"[""Museum"", ""Research Laboratory"", ""Library""]","Azerbaijan University of Languages"
